5.074917554189155994e-02 1.020266235285702816e+00 1.045109223425549771e+01 2.320743982226209567e+01 1.675801329112848492e+01
1.027694587534100923e-01 9.766477712861361127e-01 1.668836904204563609e+01 1.116124075661527826e+01 1.297702434130993154e+01
5.899717296781337855e-02 1.322292669191406089e+00 1.342105963339423624e+01 1.867325670162939844e+01 2.346997247512402751e+01
2.854638387814672357e-02 1.137659267045280531e+00 7.920702038814749102e+00 2.572302655278295092e+01 1.977745317470585462e+01
7.732948952594549674e-02 9.152669064832401613e-01 1.478924084372989256e+01 3.175176950002158094e+01 2.195227731648916603e+01
5.306330387507086910e-02 1.111753798154727635e+00 2.232700123851323326e+01 2.257891623200821485e+01 1.965367320785900063e+01
4.620702992310531110e-02 9.466918276450411174e-01 3.020531928990878612e+01 1.022922079519170069e+01 2.062387779152419398e+01
8.523637491036234470e-02 1.029898856381449512e+00 1.151178857721535564e+01 2.801390522277238659e+01 1.816798676573644755e+01
5.758099295198854106e-02 9.633805247393296689e-01 3.269332946919870153e+01 2.472993205003534456e+01 1.765025704952932983e+01
6.827112861813880440e-02 1.286998576062164723e+00 7.010354584412361589e+00 2.818282301296385484e+01 2.117300815898364519e+01
1.110939161298504230e-01 1.228586797947278431e+00 2.646333605525887123e+01 3.004095496626693418e+01 2.232682599881743357e+01
3.152400287268748019e-02 1.220996109994459511e+00 7.653957258064997049e+00 8.608306953833734454e+00 2.135019560528859728e+01
1.011018428024913207e-01 1.147499380761660248e+00 2.442718897422555813e+01 1.516833364784372051e+01 1.492602278136717509e+01
1.145634636780438476e-01 1.158544464257295070e+00 2.394659689612639397e+01 2.641109542300074153e+01 1.942770437022297969e+01
7.459552716279604923e-02 1.131182989181098941e+00 6.628547593701591190e+00 2.834465130103521702e+01 1.557111349327989203e+01
9.410826314986497909e-02 1.271525647181558805e+00 1.441469755949962561e+01 2.037860266637087037e+01 1.833735696164791662e+01
4.992260949821222121e-02 1.281562950122858924e+00 3.591758399817903324e+01 1.262891993946393754e+01 1.211019497850697846e+01
4.312879012159850922e-02 1.266522134281490519e+00 1.777823255212582509e+01 2.336898168655027064e+01 2.394507292621945282e+01
5.580698280974009939e-02 8.902881859194294867e-01 1.406243999203061890e+01 9.010981666927225575e+00 2.146542802564499652e+01
4.889160620410858138e-02 1.066516224022947990e+00 4.663365876899888463e+00 1.184795308114443557e+01 2.330464903330650372e+01
3.214042683197125549e-02 1.037322846010298338e+00 2.693641281918497299e+01 2.712338912575062722e+01 1.366198444318497707e+01
7.581089474234797843e-02 1.299964600279547966e+00 5.257714908840886103e+00 6.972178859390415262e+00 2.269160139610936966e+01
