1.183835967517049420e-01 8.454502047034566203e+00 1.946259547179783667e+01 1.537014357538359555e+01
1.059256712287705432e-01 5.543495677216001560e+00 1.249083068841585042e+00 2.443165045513754308e+01
1.763915329049305647e-01 7.918399429326593797e+00 1.889318674778688845e+01 1.013235693750568522e+01
8.110605495890542416e-02 7.431061363818469712e-01 1.927285025196528778e+01 2.921331230582968530e+01
1.085245100796211615e-01 1.751461185884643257e+01 1.104352323516511447e+01 2.201869424877741466e+01
8.367038257601840112e-02 9.108618248768406644e+00 1.443179960554889618e+01 2.220603392635873519e+01
9.641611499412794384e-02 1.525711746104061817e+01 6.076337631738710776e+00 2.487882700083606480e+01
2.456584753223325576e-02 1.635766348916591184e+01 1.047065923661243048e+01 2.035004489612074252e+01
1.584472009324933983e-01 6.622928275014995592e+00 1.805022321936559848e+01 2.397011701988380139e+01
3.444010061597814476e-02 1.039646041716965819e+01 1.023726331335162243e+01 1.187018418867511294e+01
1.205086288558839813e-01 4.443673770332956963e+00 7.585492040705461569e+00 1.997028625234553445e+01
9.083166316528450135e-02 4.119616450250683570e+00 3.360898657918426125e+00 1.212534615529594184e+01
1.094957323910119990e-01 2.232644349999065803e+00 2.475712809896026823e+00 2.844655179659225297e+01
7.462446388340880643e-02 3.267439789532139649e+00 4.259836527635264325e+00 2.524086346428094885e+01
1.402320015174888246e-01 9.715959218367979489e+00 8.680093551406185881e+00 2.870985288664848767e+01
3.988505360654811399e-02 1.690640238640949278e+01 3.266955423475478959e+00 2.303665310809585520e+01
4.822451350212953597e-02 1.309241430340102497e+01 1.072168643031589497e+01 2.513179665737990476e+01
1.439123961368039828e-01 1.248290474238153180e+01 7.043353335300096774e+00 2.173335662272860347e+01
4.177270333703995975e-02 1.581577600818310358e+01 9.421779331880873798e+00 1.126323375621894840e+01
3.560513507590681859e-02 1.093944734894527215e+01 9.833360421597186374e+00 2.013507914270634558e+01
2.297205866126855039e-02 1.877162997717907089e+01 1.474677221706786767e+01 1.938705681843141093e+01
1.227959539756167950e-01 1.682559470372964583e+01 2.674667614486230249e+00 2.050219037505703668e+01
1.822279983450555696e-01 1.491124060612798274e+01 8.465183409056969310e+00 1.044167587998698643e+01
8.781580814935893708e-02 1.812294506389427085e+01 1.387252616332698452e+01 2.191454875167605465e+01
1.167980243552026315e-01 1.176337670606569130e+00 1.410752288790194342e+01 2.759602498926093972e+01
7.955820574201401263e-02 1.534041610443397197e+01 1.526004791641600633e+00 2.291112957409094619e+01
1.047262612893056777e-01 1.652711124152685684e+01 1.593738924356040165e+01 2.912861488541248178e+01
1.331197778155664320e-02 1.008700459427366702e+01 8.897055682891021888e+00 2.359005098354958818e+01
1.300728744518225566e-01 5.715566769785096923e+00 1.768541477523687178e+01 2.115326194182631170e+01
1.666671836485218439e-01 1.220723993627069603e+01 1.705994273572158493e+00 1.410872095662469228e+01
1.000353873322685633e-01 1.395971573944653521e+01 1.905884893207296571e+01 1.552010168781199084e+01
5.109154439233094813e-02 8.801349248789355428e+00 3.068937907475765670e+00 1.463396862103368790e+01
5.771193078796390402e-02 1.602676156466502988e+01 6.562195407956634696e+00 2.665166407108521440e+01
1.630641936193993058e-01 4.623127322178794962e+00 1.164402783861488899e+01 1.680813176430030964e+01
6.807362476003232798e-02 1.996428384684115542e+01 1.529052443361088542e+01 1.721098832927055611e+01
6.981902036651387033e-02 1.810363243694658841e+00 1.222717979435292968e+01 2.722676009523296159e+01
1.287706462112541417e-01 1.144530125315503710e+01 1.251599526051427702e+01 2.419475967441212205e+01
1.504211274357450667e-01 7.037618169725400996e+00 1.975821539490012313e+01 2.339709027992389423e+01
1.578310272510375645e-01 9.513160887197274818e+00 5.525037850231931280e+00 1.595875792203682231e+01
1.887769117253353668e-01 3.792552451300921224e+00 1.517928063492020030e+01 1.457651579064824610e+01
1.455040852992081357e-01 1.629108703477319509e+01 4.069534896324821460e+00 2.097282662487425853e+01
3.117424716175704047e-02 6.432436845049873675e+00 1.365665919766187031e+01 1.110365168577283335e+01
1.802468103824974854e-01 1.175187623761359212e+01 1.202683850197904469e+01 2.991760589428089645e+01
1.665481821073974342e-02 9.198930050687755822e-01 1.580534397463542184e+01 1.037961600139835916e+01
1.829491995264271031e-01 7.192487917627763849e+00 1.784075343834907557e+01 2.760415065527018186e+01
1.420496609953306733e-01 7.626378621226087340e+00 3.808429811141722521e+00 1.248972189169663949e+01
1.519019168357201577e-01 5.645073970392116003e-01 1.881186450601177285e+01 1.506586716707904117e+01
9.278845264478496890e-02 9.008748170038019865e+00 4.589436092892505314e+00 1.777160623841005105e+01
6.060366843836067358e-02 1.708579851497529845e+01 1.285960057228043141e+01 1.097494412706533318e+01
1.875812083322205281e-01 6.280099048176184695e+00 9.339581569518520254e+00 1.352977601213322600e+01
1.710988659528038802e-01 1.496758756140438429e+01 1.131524027198266324e+01 2.594065927282026962e+01
3.701161472251306844e-02 2.366095129419801602e+00 8.983650633057067125e+00 1.364331903508801958e+01
4.538396865480195247e-02 2.550312801333015855e+00 1.610901730786645558e+01 2.608588594187541787e+01
2.114493814800958577e-02 1.742241053669066986e+01 7.397379472206374373e+00 2.269642800780064107e+01
1.730765339673432102e-01 6.758689450402163956e+00 1.996834960586992835e+01 1.603414316441013199e+01
5.524468877190908539e-02 3.513132561665432085e+00 8.380317133818309117e+00 1.149338330118921547e+01
4.400077283545249934e-02 1.461208394187606352e+01 1.845164381038521029e+01 1.666115020320918205e+01
1.864330821415599027e-01 1.045391703124868066e+01 4.702793479252459719e+00 2.374730026292203178e+01
1.030438406082760938e-01 1.330551523849434936e+01 9.940480437903342903e+00 1.972057745695935793e+01
8.810954462387073083e-02 1.940086995097179567e+01 5.889670120911324247e+00 2.941382159082990810e+01
9.860078361017089732e-02 4.381479243798267476e+00 1.453844874546093635e+01 2.685004496614612179e+01
1.330366308306827894e-01 7.401225818432096482e+00 1.297816795821527514e+01 2.633102227880545243e+01
1.543382394813273134e-02 2.862689790436978132e+00 1.743735437178964176e+01 2.148191631431103232e+01
6.370212097611069324e-02 4.968086209639570150e+00 8.177044269188003867e+00 2.785627077898748283e+01
1.110075688889175377e-01 1.599294376827129271e+00 5.653339626627312597e+00 2.960932676437988320e+01
1.151778813518392341e-01 3.817810815972779714e+00 6.177778671901947405e+00 1.907034830577757134e+01
1.992331926194161051e-01 1.796448437545726051e+01 1.155470055589309553e+01 1.651341748883659122e+01
1.474752650640474838e-01 1.121228382672447843e+01 1.066016767745765748e+01 1.167722232779280134e+01
2.609077786376438196e-02 1.390090672134222594e+01 8.021661852227191858e+00 2.817354184269494510e+01
1.126652283389268233e-01 1.913367892024366768e+01 9.708676696961765273e+00 1.758293935073469072e+01
1.965949839480650996e-01 1.841210018159856787e+01 1.687423645727213284e+01 2.710980420671398150e+01
1.932704267743654836e-01 1.766138212512792194e+01 7.744996963068361495e+00 1.278455708722617068e+01
1.245483805468219768e-01 1.127427836314918430e+01 5.019779442925460522e+00 1.239870139074928979e+01
1.773729384134407547e-02 1.557360980190000355e+01 7.141540141424933097e+00 1.626276688313955887e+01
7.352472145578244078e-02 1.892833301219580022e+01 1.827466846176966442e+01 1.849882206740738866e+01
7.707562307074225516e-02 1.070999289251749609e+01 1.890214321439344980e+00 2.250827198108430593e+01
1.547469059810303860e-01 5.248914938225227367e+00 5.197739573025210724e+00 1.570004001881051536e+01
1.092988535324938490e-02 1.955690581488929425e+01 1.646394207899291473e+01 2.439158648832304976e+01
1.742365072895081801e-01 8.151475041920608788e+00 1.701023061371316558e+01 1.789100275838217158e+01
1.345936325709405912e-01 1.352828320128944384e+01 4.920559087124867226e+00 1.819318163439615077e+01
4.650111103408234581e-02 1.435875057843363578e+01 1.670110645628642487e+01 2.558145040324397712e+01
1.379959735016337563e-01 7.834836456918082170e+00 2.144264853224865597e+00 2.825855613731509663e+01
9.542618908867701866e-02 9.359109384681472577e+00 1.421996683824733942e+01 1.883406084360616362e+01
1.608341835008508525e-01 1.434045833348848120e+01 1.497067376771875225e+01 2.122024867726509001e+01
1.647369863344480267e-01 6.106017995044535240e+00 3.651734495045995565e+00 1.944401121931022303e+01
1.542198736498829326e-01 2.729326804614490953e+00 1.335951087246387736e+01 1.703805847175726029e+01
7.269028901757010330e-02 5.087975617805925665e+00 3.854147902946098103e+00 2.073267128021413441e+01
2.770165484887414376e-02 5.782106396322991948e+00 1.726033362189371800e+01 1.495528888688532376e+01
1.680122698269917170e-01 1.845519523719300636e+01 6.419719658596628520e+00 1.326579902418350443e+01
